,timeCode,blendShapes.EyeBlinkLeft,blendShapes.EyeLookDownLeft,blendShapes.EyeLookInLeft,blendShapes.EyeLookOutLeft,blendShapes.EyeLookUpLeft,blendShapes.EyeSquintLeft,blendShapes.EyeWideLeft,blendShapes.EyeBlinkRight,blendShapes.EyeLookDownRight,blendShapes.EyeLookInRight,blendShapes.EyeLookOutRight,blendShapes.EyeLookUpRight,blendShapes.EyeSquintRight,blendShapes.EyeWideRight,blendShapes.JawForward,blendShapes.JawLeft,blendShapes.JawRight,blendShapes.JawOpen,blendShapes.MouthClose,blendShapes.MouthFunnel,blendShapes.MouthPucker,blendShapes.MouthLeft,blendShapes.MouthRight,blendShapes.MouthSmileLeft,blendShapes.MouthSmileRight,blendShapes.MouthFrownLeft,blendShapes.MouthFrownRight,blendShapes.MouthDimpleLeft,blendShapes.MouthDimpleRight,blendShapes.MouthStretchLeft,blendShapes.MouthStretchRight,blendShapes.MouthRollLower,blendShapes.MouthRollUpper,blendShapes.MouthShrugLower,blendShapes.MouthShrugUpper,blendShapes.MouthPressLeft,blendShapes.MouthPressRight,blendShapes.MouthLowerDownLeft,blendShapes.MouthLowerDownRight,blendShapes.MouthUpperUpLeft,blendShapes.MouthUpperUpRight,blendShapes.BrowDownLeft,blendShapes.BrowDownRight,blendShapes.BrowInnerUp,blendShapes.BrowOuterUpLeft,blendShapes.BrowOuterUpRight,blendShapes.CheekPuff,blendShapes.CheekSquintLeft,blendShapes.CheekSquintRight,blendShapes.NoseSneerLeft,blendShapes.NoseSneerRight,blendShapes.TongueOut,blendShapes.HeadRoll,blendShapes.HeadPitch,blendShapes.HeadYaw
10,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03942716494202614,0.0,0.0,0.0,0.0,0.0,0.0,0.04064960032701492,0.02862582355737686,0.01627376861870289,0.006644961424171925,0.21692411601543427,0.167735755443573,0.09895497560501099,0.1775663197040558,0.0,0.0004316545673646033,0.07665347307920456,0.08723338693380356,0.024913476780056953,0.02589668333530426,0.0,0.003524521831423044,0.008698420599102974,0.010270742699503899,0.10047619789838791,0.0,0.2706468403339386,0.12719455361366272,0.006103053223341703,0.0,0.0844447910785675,0.08817881345748901,0.11590170860290527,0.12218645960092545,0.0017152995569631457,0.0,0.11098024249076843,0.3162015676498413,0.321204274892807,0.012144092470407486,0.0,0.0,0.0,0.0012219396885484457,0.0,0.0,0.0,0.0
11,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.04347877576947212,0.0,0.0,0.0,0.0,0.0,0.0,0.04465702176094055,0.03669147193431854,0.024002643302083015,0.0066620297729969025,0.3488684594631195,0.3227156400680542,0.16117343306541443,0.25987446308135986,0.0,0.0,0.056241851300001144,0.06834009289741516,0.06137706711888313,0.06811411678791046,0.0,0.0,0.0006999913603067398,0.002173591172322631,0.008340785279870033,0.0,0.18873944878578186,0.1232142373919487,0.014288152568042278,0.0,0.050069428980350494,0.05061454698443413,0.05633453279733658,0.05708816275000572,0.0012057641288265586,0.0,0.12053052335977554,0.3195139467716217,0.32482418417930603,0.015732577070593834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.04752730950713158,0.0,0.0,0.0,0.0,0.0,0.0,0.04871463403105736,0.03723086789250374,0.026840711012482643,0.007076341193169355,0.28276994824409485,0.37402525544166565,0.15968453884124756,0.4631440341472626,0.0,0.0,0.028181714937090874,0.04001585766673088,0.08279373496770859,0.08921860158443451,0.0,0.0,0.0,0.0008207617211155593,0.0,0.0,0.1579546183347702,0.1175779476761818,0.027911586686968803,0.014347322285175323,0.0,0.0,0.007824514992535114,0.00867442786693573,0.0013256191741675138,0.0,0.12903834879398346,0.3131503462791443,0.3183538615703583,0.017935119569301605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.05001246556639671,0.0,0.0,0.0,0.0,0.0,0.0,0.05116159841418266,0.02815207466483116,0.03099086694419384,0.006555883679538965,0.17876127362251282,0.360827773809433,0.08145571500062943,0.6871278882026672,0.00011735845328075811,0.0,0.010911300778388977,0.017121491953730583,0.10470801591873169,0.11168091744184494,0.0,0.0,0.0,0.0,0.003853935282677412,0.0,0.14639700949192047,0.11120529472827911,0.030909031629562378,0.022771475836634636,0.0,0.0,0.002079431898891926,0.0,0.0013066643150523305,0.0,0.13342158496379852,0.3061027228832245,0.3110700845718384,0.01840958558022976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.05123007297515869,0.0,0.0,0.0,0.0,0.0,0.0,0.052351873368024826,0.018529579043388367,0.029595274478197098,0.008537317626178265,0.10618408024311066,0.34950733184814453,0.0,0.7952233552932739,2.3138756660046056e-05,0.0,0.007389807142317295,0.01010742038488388,0.1075211688876152,0.1124078631401062,0.0,0.0,0.0,0.0,0.00897229928523302,0.0,0.12243194878101349,0.10270004719495773,0.033033691346645355,0.03197741135954857,0.0,0.0,0.0046971868723630905,0.004182818811386824,0.001427123905159533,0.0,0.13116496801376343,0.29954397678375244,0.3045866787433624,0.012656854465603828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05147937312722206,0.0,0.0,0.0,0.0,0.0,0.0,0.05264025554060936,0.0076865507289767265,0.02541361190378666,0.009355571120977402,0.04912799224257469,0.2887086868286133,0.0,0.7923851013183594,0.0,0.0004966374835930765,0.008140867576003075,0.011230743490159512,0.08670296519994736,0.08865060657262802,0.0,0.000416832510381937,0.0,6.676391058135778e-05,0.011306529864668846,0.0,0.09535855054855347,0.10104777663946152,0.0353044830262661,0.03931231051683426,0.0,0.0,0.016068968921899796,0.021287502720952034,0.0020568028558045626,0.0,0.12373682111501694,0.28872448205947876,0.29412397742271423,0.0056585888378322124,0.0,0.0018161718035116792,0.0,0.0,0.0,0.0,0.0,0.0
16,0.5333333333333333,0.000291414005914703,0.0,0.0,0.0,0.0,0.0,0.0501868836581707,0.0,0.0,0.0,0.0,0.0,0.0,0.051421958953142166,9.234137542080134e-05,0.0241805799305439,0.012138128280639648,0.021242808550596237,0.21273311972618103,0.07287023216485977,0.6311483383178711,0.0,0.002177200047299266,0.013375875540077686,0.019258862361311913,0.06612161546945572,0.06586417555809021,0.006291357800364494,0.012227739207446575,0.0,0.000793609709944576,0.0,0.0033227484673261642,0.06588979065418243,0.10430023819208145,0.037368692457675934,0.042210664600133896,0.010313304141163826,0.0064226798713207245,0.021618762984871864,0.028378963470458984,0.0026296726427972317,0.0,0.11553923040628433,0.2747058868408203,0.28031957149505615,0.0017491575563326478,0.0,0.0037216234486550093,0.0,0.0,0.0,0.0,0.0,0.0
17,0.5666666666666667,0.0007208050810731947,0.0,0.0,0.0,0.0,0.0,0.04768582805991173,0.0,0.0,0.0,0.0,0.0,0.0,0.04896591976284981,0.009338331408798695,0.02540133334696293,0.016801072284579277,0.011395123787224293,0.13170789182186127,0.23148129880428314,0.39537954330444336,0.0,0.0007877275347709656,0.019305851310491562,0.02879013493657112,0.04752558097243309,0.04577925428748131,0.012540332041680813,0.02255474217236042,0.00024294010654557496,0.0018292665481567383,0.0,0.017452144995331764,0.02172188274562359,0.10523786395788193,0.03128582239151001,0.03550020232796669,0.04345272481441498,0.04216699302196503,0.03195274993777275,0.03798334673047066,0.0027555320411920547,0.0,0.10635956376791,0.26306432485580444,0.2686452567577362,0.003730612341314554,0.013454512692987919,0.01659904234111309,0.0,0.0,0.0,0.0,0.0,0.0
18,0.6,0.001139666186645627,0.0,0.0,0.0,0.0,0.0,0.04326393082737923,0.0,0.0,0.0,0.0,0.0,0.0,0.04450227692723274,0.021502133458852768,0.0255324374884367,0.020861489698290825,0.0,0.014437329024076462,0.3563281297683716,0.11273135989904404,0.0,0.0,0.0361395888030529,0.04542761668562889,0.021029336377978325,0.017602866515517235,0.023686937987804413,0.035473451018333435,0.004068650305271149,0.005836778320372105,0.0,0.03380180895328522,0.008258852176368237,0.0984109565615654,0.01657298021018505,0.023722421377897263,0.09040265530347824,0.09370424598455429,0.066057488322258,0.06843096017837524,0.0035313814878463745,0.0005045309662818909,0.08973255753517151,0.2485078126192093,0.25387972593307495,0.0026127591263502836,0.039133358746767044,0.0405704639852047,0.0011891209287568927,0.000751502753701061,0.0,0.0,0.0,0.0
19,0.6333333333333333,0.0011310797417536378,0.0,0.0,0.0,0.0,0.0,0.0384429506957531,0.0,0.0,0.0,0.0,0.0,0.0,0.03970522806048393,0.034396473318338394,0.02406948059797287,0.022934770211577415,0.0,0.0,0.3679611384868622,0.0,0.0019742781296372414,0.002544599352404475,0.04682601988315582,0.052185606211423874,0.005935751833021641,0.0,0.042236410081386566,0.05571722984313965,0.008875573053956032,0.010372316464781761,0.0062913186848163605,0.033218979835510254,0.08149950951337814,0.09731758385896683,0.017032159492373466,0.029253724962472916,0.10664206743240356,0.11241155117750168,0.10924076288938522,0.11599643528461456,0.0029516094364225864,0.0,0.07927233725786209,0.2415073812007904,0.2471824735403061,0.0,0.05245540663599968,0.05782454460859299,0.012684355489909649,0.016677699983119965,0.0,0.0,0.0,0.0
20,0.6666666666666666,0.0010899375192821026,0.0,0.0,0.0,0.0,0.0,0.03453646972775459,0.0,0.0,0.0,0.0,0.0,0.0,0.035805463790893555,0.03986325487494469,0.021418476477265358,0.021353796124458313,0.02524917759001255,0.0,0.31605449318885803,0.0,0.0,0.0015289015136659145,0.06246677786111832,0.06760480254888535,0.010265940800309181,0.0,0.03187456727027893,0.050540991127491,0.012444744817912579,0.014067435637116432,0.012887331657111645,0.030950790271162987,0.061049509793519974,0.09961213171482086,0.0012514293193817139,0.016592005267739296,0.13837571442127228,0.1495683640241623,0.13786563277244568,0.1457073837518692,0.0030425891745835543,0.0,0.07256242632865906,0.23311011493206024,0.23910342156887054,0.0,0.048532500863075256,0.05497805401682854,0.021520905196666718,0.026656392961740494,0.0,0.0,0.0,0.0
21,0.7,0.0007401351467706263,0.0,0.0,0.0,0.0,0.0,0.03161262348294258,0.0,0.0,0.0,0.0,0.0,0.0,0.032762348651885986,0.08589844405651093,0.02089388482272625,0.022198757156729698,0.07311980426311493,0.03983822464942932,0.32087668776512146,0.0,0.0,0.0,0.06739028543233871,0.07712789624929428,0.01627648063004017,0.008879314176738262,0.03015376813709736,0.04902103170752525,0.014080091379582882,0.016093749552965164,0.0,0.024382932111620903,0.027695447206497192,0.10205750912427902,0.0,0.009736621752381325,0.19122909009456635,0.20257042348384857,0.14541113376617432,0.14807812869548798,0.002578885294497013,0.0,0.06501371413469315,0.2275846302509308,0.23283639550209045,0.0,0.040427181869745255,0.04167048633098602,0.01830677129328251,0.018520671874284744,0.0,0.0,0.0,0.0
22,0.7333333333333333,0.0006756000220775604,0.0,0.0,0.0,0.0,0.0,0.02936217002570629,0.0,0.0,0.0,0.0,0.0,0.0,0.030477473512291908,0.09605694562196732,0.02163822017610073,0.017857933416962624,0.060452260076999664,0.05027293413877487,0.3452892601490021,0.0,0.0,0.0,0.06863395869731903,0.0781232938170433,0.01615525595843792,0.014230981469154358,0.030189692974090576,0.043298158794641495,0.014970495365560055,0.016729330644011497,0.0018131164833903313,0.01896441914141178,0.015246589668095112,0.0995505154132843,0.0,0.004778576549142599,0.22772419452667236,0.23670236766338348,0.15427836775779724,0.15219640731811523,0.0021303845569491386,0.0,0.06265611946582794,0.22654451429843903,0.23142816126346588,0.0017464120173826814,0.0316241979598999,0.028900282457470894,0.016435515135526657,0.013117064721882343,0.0,0.0,0.0,0.0
23,0.7666666666666667,0.0007586755673401058,0.0,0.0,0.0,0.0,0.0,0.027354443445801735,0.0,0.0,0.0,0.0,0.0,0.0,0.02846398763358593,0.07497293502092361,0.01802917756140232,0.014920832589268684,0.006214534863829613,0.04058121517300606,0.3603139817714691,0.0,0.0007040149066597223,0.0,0.06734871119260788,0.07626667618751526,0.00787800457328558,0.011047125793993473,0.035867709666490555,0.04352697357535362,0.015573612414300442,0.01707935892045498,0.016457796096801758,0.02325967699289322,0.011390031315386295,0.08953119069337845,0.0,0.0018929698271676898,0.24862058460712433,0.2557395398616791,0.1669524610042572,0.1596737653017044,0.0014580779243260622,0.0,0.06450755894184113,0.23427973687648773,0.23888812959194183,0.0012455888791009784,0.028407571837306023,0.02257579006254673,0.013840376399457455,0.007454113569110632,0.0,0.0,0.0,0.0
24,0.8,0.0008235716377384961,0.0,0.0,0.0,0.0,0.0,0.025367485359311104,0.0,0.0,0.0,0.0,0.0,0.0,0.026506932452321053,0.061838895082473755,0.01504466962069273,0.015547453425824642,0.0,0.0,0.4186956584453583,0.0,0.0052689495496451855,0.0018785841530188918,0.05093744397163391,0.057634759694337845,0.0,0.007231906987726688,0.05282021313905716,0.052729759365320206,0.014334856532514095,0.015264816582202911,0.030700644478201866,0.038452260196208954,0.09793181717395782,0.07113482803106308,0.019481001421809196,0.0191037654876709,0.23371522128582,0.23381423950195312,0.16331838071346283,0.15418341755867004,0.0011452765902504325,0.0,0.06783591210842133,0.24310222268104553,0.2477312982082367,0.0036599517334252596,0.027749544009566307,0.019863007590174675,0.007100819144397974,0.0,0.0,0.0,0.0,0.0
25,0.8333333333333334,0.0007194358622655272,0.0,0.0,0.0,0.0,0.0,0.0234643816947937,0.0,0.0,0.0,0.0,0.0,0.0,0.024635223671793938,0.05154666304588318,0.010107850655913353,0.013789166696369648,0.0,0.0,0.289480596780777,0.0,0.00519048236310482,0.0026998647954314947,0.06789356470108032,0.07187742739915848,0.0,0.002517083892598748,0.05930684134364128,0.05982159078121185,0.01991460658609867,0.02064102701842785,0.027970967814326286,0.022592052817344666,0.05875714495778084,0.06657157093286514,0.0,0.0014562549768015742,0.23818686604499817,0.23877744376659393,0.21399645507335663,0.20989978313446045,0.0014899319503456354,0.0,0.07231515645980835,0.2546825110912323,0.2604139745235443,0.0,0.030491184443235397,0.02710806205868721,0.01978759467601776,0.016911109909415245,0.0,0.0,0.0,0.0
26,0.8666666666666667,0.000607321213465184,0.0,0.0,0.0,0.0,0.0,0.022619983181357384,0.0,0.0,0.0,0.0,0.0,0.0,0.023796090856194496,0.05025552958250046,0.008646025322377682,0.010243559256196022,0.0,0.0,0.2645246386528015,0.0,0.006089120637625456,0.0033990030642598867,0.05760775879025459,0.0630842074751854,0.0,0.0022496317978948355,0.039694275707006454,0.042645879089832306,0.017808837816119194,0.01886828988790512,0.02687176689505577,0.018480507656931877,0.036933187395334244,0.05823936685919762,0.0,0.0008409175206907094,0.21421758830547333,0.21747390925884247,0.2111067771911621,0.20889316499233246,0.0018071373924613,0.0,0.0738351047039032,0.26182466745376587,0.26768383383750916,0.001192141673527658,0.019214831292629242,0.017279725521802902,0.011915554292500019,0.010113588534295559,0.0,0.0,0.0,0.0
27,0.9,0.00034506202791817486,0.0,0.0,0.0,0.0,0.0,0.0225025936961174,0.0,0.0,0.0,0.0,0.0,0.0,0.02367112971842289,0.04354468360543251,0.007550352718681097,0.005743464920669794,0.00922380480915308,0.005595933645963669,0.1856938898563385,0.0,0.004114210139960051,0.0025023038033396006,0.05788828060030937,0.06354238837957382,0.0,0.000520267290994525,0.029799699783325195,0.03422833979129791,0.01796731725335121,0.019096504896879196,0.03960394114255905,0.021493278443813324,0.007729268632829189,0.051536351442337036,0.0,0.0009729666053317487,0.20843945443630219,0.2128625214099884,0.21281705796718597,0.21259187161922455,0.0020236072596162558,0.0,0.07477059215307236,0.26802363991737366,0.2741129398345947,0.0,0.014051702804863453,0.013216031715273857,0.009662698023021221,0.009306523017585278,0.0,0.0,0.0,0.0
28,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.02295074798166752,0.0,0.0,0.0,0.0,0.0,0.0,0.024088647216558456,0.050979502499103546,0.004781592171639204,0.0022584113758057356,0.07685080170631409,0.012527912855148315,0.13433837890625,0.0,0.002343901200219989,0.00051821896340698,0.05188795551657677,0.05662239342927933,0.0003716858336701989,0.0,0.025420313701033592,0.030922258272767067,0.018194423988461494,0.019183332100510597,0.02255191281437874,0.02236809954047203,0.0,0.047912873327732086,0.0,0.002028169808909297,0.22439947724342346,0.22942756116390228,0.21050040423870087,0.21009914577007294,0.002014528028666973,0.0,0.0752125084400177,0.2743123471736908,0.2804400622844696,0.0,0.016141362488269806,0.015606997534632683,0.01084838341921568,0.010797149501740932,0.0,0.0,0.0,0.0
29,0.9666666666666667,0.00011080586409661919,0.0,0.0,0.0,0.0,0.0,0.023252708837389946,0.0,0.0,0.0,0.0,0.0,0.0,0.024459233507514,0.05633839964866638,0.0013557861093431711,0.00033749904832802713,0.09198182821273804,0.006707720458507538,0.10029023140668869,0.0,0.0016572211170569062,0.00025295119849033654,0.051260609179735184,0.05537004396319389,0.0013529880670830607,0.0,0.028814390301704407,0.0358460508286953,0.019423650577664375,0.0203444492071867,0.02332080714404583,0.026448190212249756,0.0,0.046708036214113235,0.0,0.004740340635180473,0.2502802014350891,0.2563057839870453,0.21821586787700653,0.2168218344449997,0.0021819884423166513,0.0,0.07701630890369415,0.27628031373023987,0.2825324535369873,0.0,0.024223968386650085,0.024084465578198433,0.01584485173225403,0.01573297381401062,0.0,0.0,0.0,0.0
30,1.0,0.00033029206679202616,0.0,0.0,0.0,0.0,0.0,0.022924363613128662,0.0,0.0,0.0,0.0,0.0,0.0,0.02415330894291401,0.0742231160402298,0.0027350476011633873,0.0,0.11209521442651749,0.03161422535777092,0.17182382941246033,0.0,0.000568554678466171,0.0,0.04895099997520447,0.05177204683423042,0.009786522015929222,0.009575908072292805,0.03216107189655304,0.037851665169000626,0.01931574009358883,0.019760308787226677,0.010033706203103065,0.01993780955672264,0.0,0.04892107471823692,0.0,0.003966124262660742,0.2853589951992035,0.2904604375362396,0.2186332494020462,0.2113867998123169,0.0021632565185427666,0.0,0.07607576996088028,0.2739669382572174,0.2796195447444916,0.005739759188145399,0.020786765962839127,0.01700935699045658,0.006605168338865042,0.0026751295663416386,0.0,0.0,0.0,0.0
